wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall
wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall
wall,air,air,air,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,air,air,air,wall,wall,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall
wall,air,air,air,wall,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall
wall,air,air,air,wall,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall
wall,air,air,air,wall,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall
wall,air,air,air,wall,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,wall,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,air,air,air,wall
wall,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall
wall,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall
wall,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall
wall,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall
wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall
wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall
wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall
wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,air,wall
wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,mob,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall
wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,air,air,air,air,air,air,mob,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,air,wall,wall,wall,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,wall,wall,wall,air,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall
wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,air,air,air,wall,air,air,air,wall,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall
wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,wall
wall,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,wall
wall,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,wall
wall,air,air,air,air,air,air,air,wall,air,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,air,air,air,wall
wall,wall,wall,wall,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,wall,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall
wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,wall,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall
wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,wall,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall
wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,wall,wall,air,air,air,wall,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,wall,air,air,air,wall,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall
wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall
wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,spawn,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,spawn,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall
wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall
wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,wall,air,air,air,wall,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,wall,air,air,air,wall,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall
wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall
wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall
wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall
wall,air,air,air,air,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall
wall,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,air,air,air,wall,air,air,air,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall
wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall
wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,wall,wall,wall,wall,wall,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall
wall,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall
wall,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall
wall,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall
wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall,air,air,air,wall,air,air,air,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,wall,air,air,air,wall
wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall
wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall,air,air,air,wall,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,air,wall
